Salary,Designation,JobCity,Gender,10percentage,10board,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeState,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,12GradAge,GradAge,Period
310000,software engineer,Noida,m,86.67,icse,83.43,icse,1,B.Tech/B.E.,EC,80.38,West Bengal,650,665,780,0.649389714846691,685,356,-1,-1,-1,-1,-1,-0.5899,0.2124,0.01,-1.5021,-0.8608,21,21,10
455000,designer,Gurgaon,m,81.0,cbse,76.4,cbse,2,B.Tech/B.E.,ME,69.7,Haryana,510,385,455,0.840840968763718,-1,-1,-1,473,-1,-1,-1,0.8463,-0.9531,-0.7585,-1.3753,-2.2021,20,20,10
110000,quality control inspection technician,Pondicherry,m,83.3,matriculation,83.3,state,2,B.Tech/B.E.,EC,76.6,Tamil Nadu,435,325,405,0.694479327708463,145,366,-1,-1,-1,473,-1,-1.3447,0.0328,-1.2148,0.1798,-1.2354,20,20,4
480000,qa analyst,Noida,m,72.0,cbse,69.0,state,2,MCA,CS,65.5,Uttar Pradesh,485,475,385,0.622642915849938,-1,-1,-1,-1,-1,-1,-1,-1.1644,-0.2871,0.4711,0.0192,0.585,21,21,9
200000,software engineer,Pune,f,81.0,cbse,75.5,cbse,2,B.Tech/B.E.,CS,82.8,West Bengal,475,410,320,0.622642915849938,455,-1,407,-1,-1,-1,-1,0.2718,0.2124,0.01,1.0333,0.4805,23,23,0
950000,business analyst,Noida,m,88.0,cbse,87.0,cbse,2,B.Tech/B.E.,EC,66.0,Haryana,535,635,715,0.622642915849938,515,-1,-1,-1,-1,-1,-1,-2.272,-0.7473,-0.344,1.1199,-2.8152,19,19,11
240000,software engineer,Noida,m,72.0,up board,76.0,state,2,B.Tech/B.E.,CS,71.32,Uttar Pradesh,510,535,545,0.884122511593735,535,-1,-1,-1,-1,-1,-1,0.2782,1.4368,1.3977,0.0035,0.6603,21,21,2
110000,qa analyst,Gurgaon,m,54.0,state board,64.0,state,2,B.Tech/B.E.,CS,62.0,Uttar Pradesh,360,425,370,0.23780283983757,-1,-1,315,-1,-1,-1,-1,-0.0154,-0.1206,-0.7585,0.9066,-0.0943,23,23,1
115000,gis/cad engineer,Bhubaneswar,f,79.14,icse,70.2,cbse,2,B.Tech/B.E.,EC,76.0,Orissa,510,470,440,0.207392169717661,435,260,-1,-1,-1,-1,-1,1.5644,1.0449,0.9322,-0.2344,0.8637,22,22,1
620000,assistant manager,Jhajjar,m,86.0,cbse,68.0,cbse,2,B.Tech/B.E.,EC,70.0,Punjab,595,445,575,0.538386892985096,-1,333,-1,-1,-1,340,-1,-0.7264,-0.9033,-1.0697,-0.4078,-0.1295,19,19,11
325000,business analyst,delhi,f,84.6,cbse,66.4,cbse,1,B.Tech/B.E.,CS,71.0,Delhi,500,500,385,0.413838255788123,385,-1,-1,-1,-1,-1,-1,-1.4517,0.3789,1.0859,-0.8682,1.247,22,22,1
270000,engineer,-1,m,95.2,cbse,78.3,cbse,2,B.Tech/B.E.,ME,73.52,Uttar Pradesh,555,560,530,0.840840968763718,-1,-1,-1,473,-1,-1,-1,-1.0208,0.3789,-0.4511,0.0192,1.0554,22,22,1
450000,senior mechanical engineer,Gulbarga,m,90.5,state board,95.7,state,1,B.Tech/B.E.,ME,82.09,Telangana,510,680,780,0.971663490820888,445,-1,-1,553,-1,-1,-1,0.2718,0.0459,-0.6048,-0.2344,0.4805,22,22,10
450000,system engineer,Mumbai,m,76.0,cbse,78.0,cbse,2,B.Tech/B.E.,CS,67.0,Haryana,345,465,515,0.884122511593735,535,-1,-1,-1,-1,-1,-1,-4.1267,-0.2793,-0.1988,1.2374,-0.7615,20,20,10
300000,assistant manager,Mumbai,m,76.0,state board,66.0,state,2,B.Tech/B.E.,EC,56.24,Maharashtra,710,570,545,0.622642915849938,395,-1,407,-1,-1,-1,-1,-0.5899,-1.7856,-0.7585,-1.2486,-1.6273,22,22,2
300000,programmer analyst,Chennai,m,88.0,state board,90.0,state,2,B.Tech/B.E.,CS,73.14,Andhra Pradesh,500,495,665,0.991230625262871,535,-1,592,-1,-1,-1,-1,-0.159,0.2124,0.4711,1.0333,1.4386,23,23,9
230000,it technician,hyderabad(bhadurpally),f,75.3,state board,76.5,state,2,B.Tech/B.E.,CS,72.56,Telangana,500,290,330,0.488347976782714,405,-1,-1,-1,-1,-1,-1,1.9953,0.7119,0.3174,0.653,0.4805,21,21,9
145000,technical support engineer,Navi Mumbai,m,79.6,state board,78.0,state,2,B.Tech/B.E.,EC,54.75,Maharashtra,685,630,645,0.436962648056859,495,-1,-1,-1,-1,324,-1,-0.4463,0.3789,0.4711,-0.7415,0.4805,20,20,2
180000,java software engineer,Hyderabad,m,77.6,state board,89.6,state,2,B.Tech/B.E.,CS,65.15,Andhra Pradesh,545,495,450,0.911395278391328,445,-1,500,-1,-1,-1,-1,0.1282,1.2114,0.7785,-2.2627,0.6721,20,20,10
220000,software developer,Lucknow,m,60.0,state board,72.0,state,2,B.Tech/B.E.,CS,76.0,Uttar Pradesh,350,435,430,0.622642915849938,-1,-1,-1,-1,-1,-1,-1,0.99,1.2114,2.008,-0.2344,1.0554,24,24,1
320000,senior web developer,Lucknow,m,54.5,up board,61.6,state,2,B.Tech/B.E.,CS,70.0,Uttar Pradesh,405,395,605,0.600057182338341,435,-1,-1,-1,-1,-1,-1,0.0464,0.6568,0.0914,-1.1128,0.6603,17,17,3
1300000,senior engineer,Gurgaon,m,68.8,cbse,61.6,cbse,1,B.Tech/B.E.,ME,72.0,Madhya Pradesh,435,505,635,0.535862819499896,375,-1,-1,393,-1,-1,-1,0.3555,-0.4353,0.8171,-1.3478,-0.1295,18,18,13
350000,systems analyst,Bangalore,f,92.48,state board,89.0,state,2,B.Tech/B.E.,CS,73.0,Karnataka,665,505,415,0.911395278391328,525,-1,500,-1,-1,-1,-1,0.2718,0.2124,0.3174,-2.136,-0.0943,22,22,9
240000,business development manager,Chennai,m,84.33,state board,87.8,state,2,B.Tech/B.E.,ME,78.0,Telangana,500,555,485,0.622642915849938,-1,-1,-1,-1,-1,-1,-1,0.8463,0.8784,0.4711,-2.3895,-0.8608,23,23,1
120000,faculty,Kolkata,m,70.0,cbse,62.16,cbse,2,B.Tech/B.E.,EC,70.88,Karnataka,505,395,385,0.538386892985096,405,333,-1,-1,-1,-1,-1,-1.0355,-1.0593,-0.6343,0.7673,-1.0774,17,17,1
380000,salesforce developer,Noida,f,91.8,cbse,90.8,cbse,1,B.Tech/B.E.,CS,76.04,Delhi,605,655,720,0.635978756456794,445,-1,-1,-1,-1,-1,-1,-0.3027,0.3789,0.4711,0.0192,-0.2859,21,21,10
145000,sql developer,-1,m,86.0,cbse,73.0,cbse,2,B.Tech/B.E.,CS,65.0,Haryana,520,520,400,0.488347976782714,405,-1,-1,-1,-1,-1,-1,0.0464,-0.6693,-1.7954,-0.5253,-1.8673,21,21,1
100000,asp.net developer,-1,f,90.0,state board,75.75,state,2,B.Tech/B.E.,CS,72.0,Tamil Nadu,405,470,340,0.23780283983757,435,-1,315,-1,-1,-1,-1,0.1282,0.2124,0.1637,0.1459,-0.6692,23,23,9
450000,software engineer,Noida,f,83.6,cbse,74.0,cbse,2,B.Tech/B.E.,CS,71.0,Uttar Pradesh,615,595,720,0.987207085890868,645,-1,-1,-1,-1,-1,-1,-0.7335,0.0459,0.6248,-0.6147,0.2889,20,20,2
240000,research staff member,Bangalore,m,78.3,icse,85.6,state,2,B.Tech/B.E.,CS,73.0,Tamil Nadu,500,525,445,0.622642915849938,435,-1,407,-1,-1,-1,-1,-1.7389,-1.7856,0.9322,1.0333,-1.4356,19,19,10
310000,software engineer,-1,m,61.4,mpbse,63.33,state,2,B.Tech/B.E.,CS,64.88,Madhya Pradesh,370,500,720,0.735795709224656,475,-1,-1,-1,-1,-1,-1,0.4155,-0.1206,-1.0659,-1.6289,0.4805,21,21,2
100000,java developer,Hyderabad,f,74.0,state board,65.0,state,2,MCA,CS,73.0,Telangana,370,370,380,0.23780283983757,485,-1,315,-1,-1,-1,-1,-1.5953,-0.9531,-0.2974,0.0192,-0.6692,20,20,10
410000,electrical design engineer,Chennai,m,83.4,cbse,78.6,cbse,2,B.Tech/B.E.,EC,71.2,Uttar Pradesh,554,505,545,0.229481754911755,265,266,-1,-1,-1,-1,-1,1.4374,0.9688,1.3977,0.4148,1.4502,18,18,11
170000,java software engineer,Bangalore,m,77.44,state board,60.83,state,2,B.Tech/B.E.,CS,64.03,Karnataka,440,530,400,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.4155,0.7119,0.4711,0.1459,1.0554,21,21,1
180000,project engineer,Nalagarh,m,85.6,cbse,86.4,cbse,2,B.Tech/B.E.,ME,75.51,Punjab,800,605,695,0.206710618336758,385,-1,-1,313,-1,-1,-1,0.2718,0.8784,0.4711,-0.4879,1.247,20,20,1
165000,android developer,Gurgaon,m,51.0,cbse,68.0,cbse,2,MCA,CS,75.0,Uttar Pradesh,570,460,485,0.916869961103619,555,-1,-1,-1,-1,-1,-1,0.99,1.0449,0.9322,-0.3612,1.0554,19,19,1
100000,android developer,Chandigarh ,m,67.0,cbse,80.0,state,2,B.Tech/B.E.,CS,62.9,Uttar Pradesh,525,435,380,0.23780283983757,565,-1,315,-1,-1,-1,-1,-1.5953,-0.6201,-0.7585,0.5262,-0.4776,21,21,1
180000,software developer,Pune,m,60.0,pune board,66.0,state,2,MCA,CS,52.0,Maharashtra,385,365,385,0.488347976782714,405,-1,-1,-1,-1,-1,-1,-0.1855,0.3448,0.3817,1.7662,-0.9194,18,18,1
395000,embedded software engineer,-1,m,88.33,icse,85.2,cbse,2,B.Tech/B.E.,CS,88.3,Karnataka,585,575,605,0.960903087163164,595,-1,-1,-1,-1,-1,-1,-1.4606,-1.8393,-1.6502,0.2679,-1.8673,20,20,2
195000,network engineer,Hyderabad,m,76.6,state board,67.8,state,2,B.Tech/B.E.,EC,70.36,Telangana,380,495,515,0.338786347219528,195,292,-1,-1,-1,-1,-1,-0.159,-0.9531,-0.1437,0.1459,0.0973,22,22,10
300000,application engineer,Bangalore,m,78.4,cbse,69.4,cbse,2,B.Tech/B.E.,EC,69.53,Rajasthan,590,450,485,0.960603251997053,-1,466,-1,-1,-1,-1,-1,0.8463,1.2114,0.3174,-0.2344,0.0973,23,23,9
415000,system engineer,Mumbai,m,80.2,cbse ,79.8,cbse,2,B.Tech/B.E.,ME,75.72,Madhya Pradesh,415,435,554,0.978855302392712,-1,-1,-1,564,-1,-1,-1,0.9737,1.4368,0.0914,-0.43717,-0.4455,20,20,3
460000,software engineer,Gandhinagar,m,73.0,gseb,47.2,state,1,M.Sc. (Tech.),CS,81.2,Gujarat,545,610,560,0.622642915849938,505,-1,-1,-1,-1,-1,-1,-0.3027,-2.6181,-1.9881,-1.1218,-1.4356,21,21,10
105000,seo executive,Greater Noida,m,86.6,cbse,74.4,cbse,2,B.Tech/B.E.,CS,68.0,Uttar Pradesh,525,645,405,0.488347976782714,405,-1,-1,-1,-1,-1,-1,0.0464,0.5008,-0.4891,0.41483,0.6603,21,21,2
300000,programmer analyst,Bangalore,m,89.4,cbse,88.4,cbse,2,B.Tech/B.E.,CS,77.67,Punjab,590,555,560,0.974396112538398,615,-1,-1,-1,-1,-1,-1,-0.0154,-0.1206,-0.6048,-1.7556,-1.4356,23,23,1
330000,web developer,Chennai,m,87.6,state board,79.0,state,2,B.Tech/B.E.,EC,66.0,Tamil Nadu,455,465,605,0.694479327708463,-1,366,-1,-1,-1,-1,-1,0.51,0.1498,-0.0537,-1.23027,-0.4455,19,19,11
150000,trainee software engineer,-1,m,70.3,ssc,84.5,state,2,B.Tech/B.E.,CS,67.68,Telangana,335,350,145,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-0.159,1.5444,1.2396,2.0475,1.4386,21,21,1
300000,hr recruiter,Chennai,f,86.4,cbse,77.6,cbse,2,B.Tech/B.E.,EC,80.4,Tamil Nadu,335,435,375,0.824666400671332,435,400,-1,-1,-1,-1,-1,0.3555,0.8128,1.688,-1.1128,0.9763,19,19,4
560000,business system analyst,Gurgaon,m,71.0,cbse,69.0,cbse,1,B.Tech/B.E.,CS,62.0,Haryana,585,565,495,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-0.7264,0.6568,-0.0537,-0.0552,0.5024,17,17,12
180000,web designer,Mysore,m,65.0,cbse,47.6,cbse,2,MCA,CS,63.0,Karnataka,415,365,475,0.600057182338341,435,-1,-1,-1,-1,-1,-1,0.2009,-0.7473,0.3817,0.5323,0.3444,16,16,1
260000,linux systems administrator,Noida,m,73.0,cbse,62.0,cbse,2,B.Tech/B.E.,EC,75.0,Uttar Pradesh,325,390,560,0.622642915849938,-1,-1,-1,-1,-1,-1,-1,0.6646,-0.2793,-0.7794,-0.8778,-0.2875,23,23,1
325000,system engineer,Mysore,m,87.31,state board,86.31,cbse,2,B.Tech/B.E.,ME,72.1,Maharashtra,640,625,390,0.409952199359665,325,-1,-1,-1,-1,-1,-1,-0.0154,0.2124,-0.1437,0.5262,-0.2859,22,22,1
600000,get,Indore,m,91.2,cbse,90.0,cbse,2,B.Tech/B.E.,ME,78.0,Jharkhand,720,655,680,0.654107474545933,445,-1,-1,420,-1,-1,-1,-1.4517,0.0459,-1.6807,0.9066,0.0973,22,22,9
100000,software developer,Delhi,m,58.16,up board,72.0,state,2,B.Tech/B.E.,CS,65.51,Uttar Pradesh,355,255,345,0.245455659999829,335,-1,-1,-1,-1,-1,-1,-0.880999999999999,0.1888,-0.7794,0.00352999999999999,-0.6035,21,21,0
205000,.net developer,Hyderabad,m,65.0,state board,81.2,state,2,B.Tech/B.E.,CS,67.0,Andhra Pradesh,265,485,430,0.744758354008939,495,-1,438,-1,-1,-1,-1,0.99,1.2114,1.0859,-1.6289,0.0973,23,23,9
120000,java developer,Gurgaon,m,68.0,state board,61.3,state,2,B.Tech/B.E.,CS,63.72,Uttar Pradesh,450,500,530,0.842248322257836,345,-1,469,-1,-1,-1,-1,-0.5899,0.0459,0.6248,-0.1076,-0.8608,23,23,9
220000,data analyst,Bangalore,m,74.4,"board of secondary education,orissa",71.66,state,2,B.Tech/B.E.,EC,85.2,Orissa,335,505,475,0.338786347219528,595,292,-1,-1,-1,420,-1,0.2718,0.7119,0.3174,0.1459,-0.6692,22,22,1
575000,technology analyst,Hyderabad,m,89.0,cbse,95.3,cbse,2,B.Tech/B.E.,CS,74.8,Telangana,485,445,595,0.793580614548506,495,-1,-1,-1,-1,-1,-1,-0.7264,-0.9033,-1.5051,-0.5253,-0.6035,20,20,12
200000,.net developer,Hyderabad,m,74.0,state board,94.0,state,2,B.Tech/B.E.,EC,68.0,Telangana,395,370,310,0.279258511565122,255,-1,-1,-1,-1,292,-1,0.5591,0.8784,0.4711,-1.1218,1.247,22,22,1
310000,programmer analyst,-1,m,93.3,icse,93.5,icse,2,B.Tech/B.E.,other,84.0,Jharkhand,675,630,590,0.903940782098604,485,-1,-1,500,-1,-1,-1,0.4155,1.3779,0.4711,-0.7415,1.0554,21,21,1
220000,technical recruiter,Noida,m,68.33,cbse,72.6,cbse,2,B.Tech/B.E.,ME,65.08,Uttar Pradesh,375,565,554,0.805583205334994,-1,-1,-1,461,-1,-1,-1,-0.7651,-0.5913,-0.6343,0.70853,-1.5513,22,22,9
200000,assistant professor,Hyderabad,f,84.5,ssc,94.0,state,2,B.Tech/B.E.,EC,71.82,Telangana,475,485,665,0.694479327708463,395,366,-1,-1,-1,286,-1,-0.159,-0.1206,-0.4511,1.2869,0.6721,19,19,9
150000,software developer,-1,m,72.0,cbse,67.0,cbse,2,B.Tech/B.E.,CS,68.0,Haryana,415,655,460,0.486747008438193,425,-1,376,-1,-1,-1,-1,0.2718,0.2124,-0.6048,-0.4879,0.6721,23,23,1
145000,web developer,New Delhi,m,61.3,up board,63.0,state,2,B.Tech/B.E.,CS,6.95,Uttar Pradesh,465,485,565,0.635978756456794,445,-1,-1,-1,-1,-1,-1,-1.0355,0.6568,0.9623,1.4724,0.8183,18,18,1
1200000,embedded software engineer,Bangalore,m,92.8,cbse,87.0,cbse,1,M.Tech./M.E.,EC,95.3,Uttar Pradesh,695,675,725,0.824666400671332,-1,400,-1,-1,-1,-1,-1,1.4374,1.7488,0.9623,-2.1704,0.8973,18,18,11
600000,senior engineer,Noida,m,67.0,cbse,80.0,cbse,2,B.Tech/B.E.,CS,77.0,Uttar Pradesh,405,495,425,0.974396112538398,615,-1,-1,-1,-1,-1,-1,-1.8083,-0.7473,-0.6343,0.0622299999999999,-1.3539,20,20,11
545000,software engineer,Jaipur ,f,82.0,state board,74.0,state,2,B.Tech/B.E.,CS,74.0,Rajasthan,545,670,530,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-0.7335,0.0459,0.01,-0.3612,-2.0105,18,18,12
320000,system engineer,Pune,m,94.6,state board,91.2,state,1,B.Tech/B.E.,EC,80.0,Madhya Pradesh,555,495,870,0.622642915849938,755,-1,-1,-1,-1,-1,-1,1.5644,0.8784,2.008,-2.643,1.4386,22,22,9
255000,software test engineer,Pune,m,77.33,"maharashtra state board,pune",85.17,state,2,B.Tech/B.E.,EC,61.94,Maharashtra,485,475,505,0.824666400671332,-1,400,-1,-1,-1,260,-1,0.51,-0.1232,1.5428,-0.2902,-0.2875,19,19,2
240000,software test engineer,Bangalore,f,83.8,cbse,72.0,cbse,2,B.Tech/B.E.,CS,74.0,Karnataka,555,505,475,0.735795709224656,475,-1,-1,-1,-1,-1,-1,1.4374,-0.4353,-1.9405,-0.9953,-0.4455,20,20,2
425000,senior systems engineer,Pune,m,83.0,icse,64.0,cbse,2,B.Tech/B.E.,CS,72.0,Orissa,675,455,515,0.622642915849938,-1,-1,-1,-1,-1,-1,-1,0.2009,1.1248,-0.1988,-0.2902,-0.168999999999999,20,20,10
340000,software engineer,Hyderabad,f,72.0,ssc,80.0,state,2,MCA,CS,78.0,Telangana,475,515,405,0.245455659999829,335,-1,-1,-1,-1,-1,-1,-1.1901,-0.2793,0.8171,-0.7603,0.5024,18,18,3
360000,software engineer,Ahmedabad,m,87.2,cbse,77.8,cbse,2,B.Tech/B.E.,EC,69.48,Uttar Pradesh,585,605,735,0.376059586651545,-1,300,-1,-1,-1,-1,-1,-0.5719,-0.1232,-2.2308,-0.0552,-1.8278,20,20,0
540000,technical support engineer,Bangalore,m,86.0,state board,75.0,state,2,B.Tech/B.E.,CS,79.0,Tamil Nadu,445,355,385,0.525922584252055,415,-1,-1,-1,-1,-1,-1,-1.0355,-0.9033,0.5269,0.0623,0.1864,20,20,3
230000,software engineer,-1,m,62.5,cbse,63.83,cbse,2,B.Tech/B.E.,CS,62.58,Uttar Pradesh,505,505,405,0.276047228046856,345,-1,-1,-1,-1,-1,-1,0.3941,-0.5913,-0.7794,-0.43717,-2.0253,20,20,11
100000,java developer,Hyderabad,m,88.0,state board,92.5,state,2,B.Tech/B.E.,EC,77.0,Andhra Pradesh,485,560,505,0.493596387301038,335,324,-1,-1,-1,-1,-1,1.7081,0.2124,0.01,-1.7556,-0.0943,22,22,0
220000,sap abap associate consultant,Chennai,m,85.0,state board,81.0,state,2,B.Tech/B.E.,EC,66.0,Andhra Pradesh,310,305,415,0.661834475840071,315,-1,-1,-1,446,-1,-1,1.4208,0.7119,0.9322,0.5262,1.4386,22,22,10
200000,field business development associate,Pune,f,70.3,nagpur,64.57,state,2,B.Tech/B.E.,EC,60.0,Maharashtra,535,390,470,0.243208656725607,-1,233,-1,-1,340,-1,-1,1.1336,0.8784,-0.1437,2.4278,1.247,22,22,9
325000,systems engineer,-1,m,83.66,cbse,80.0,cbse,2,B.Tech/B.E.,EC,75.22,Uttar Pradesh,495,655,605,0.694479327708463,255,366,-1,-1,-1,-1,-1,1.5644,1.5444,1.2396,-1.3753,0.0973,20,20,9
420000,java developer,Chennai,m,87.0,matriculation,90.0,state,2,B.Tech/B.E.,EC,75.0,Tamil Nadu,615,545,475,0.124502074009537,455,233,-1,-1,-1,-1,-1,-0.4173,0.3448,-0.1988,-0.407769999999999,-0.168999999999999,21,21,11
150000,it business analyst,jaipur,m,81.5,rbse,73.69,state,2,B.Tech/B.E.,EC,64.53,Rajasthan,405,365,425,0.960603251997053,175,466,-1,-1,-1,393,-1,-0.5719,-1.2153,0.2366,0.2973,-1.5513,18,18,2
320000,web developer,Bangalore,m,84.0,cbse,84.0,cbse,2,B.Tech/B.E.,CS,67.0,Uttar Pradesh,665,530,560,0.953899775079926,535,-1,530,-1,-1,-1,-1,-0.8772,0.2124,-0.1437,-0.1076,0.8637,21,21,8
500000,software engineer,-1,m,75.12,west bengal board of secondary education,66.86,state,2,B.Tech/B.E.,CS,82.2,West Bengal,415,485,530,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.0464,1.5538,0.5994,1.3549,0.6603,19,19,2
190000,qa analyst,Hyderabad,m,82.0,state board,83.7,state,2,B.Tech/B.E.,CS,65.18,Telangana,415,470,385,0.165633091512476,305,-1,-1,-1,-1,-1,-1,0.8463,1.3779,1.7007,-0.7415,0.2889,21,21,1
145000,operations analyst,Bhopal,m,82.8,cbse,67.2,cbse,2,B.Tech/B.E.,CS,75.69,Madhya Pradesh,545,735,560,0.978799292641428,525,-1,561,-1,-1,-1,-1,0.5591,-0.4536,-0.1437,-0.8682,-0.4776,20,20,1
240000,desktop support technician,Noida,m,72.0,cbse,55.0,cbse,2,B.Tech/B.E.,ME,61.0,Uttar Pradesh,555,555,385,0.328746378624932,-1,-1,-1,346,-1,-1,-1,-0.4463,-0.1206,-1.0659,-0.1076,-0.0943,20,20,1
180000,android developer,Gurgaon,f,79.4,cbse,83.2,cbse,2,B.Tech/B.E.,CS,83.54,Uttar Pradesh,525,565,605,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-1.0355,0.5008,-0.1988,-0.0552,1.2923,20,20,1
100000,quality engineer,Greater Noida,m,58.0,up board,52.0,state,2,B.Tech/B.E.,ME,55.0,Uttar Pradesh,370,305,370,0.654107474545933,125,500,-1,420,-1,-1,-1,-0.880999999999999,-2.0733,-2.4485,0.6498,-2.1833,22,22,1
325000,systems engineer,HYDERABAD,m,90.0,state board,95.0,state,2,B.Tech/B.E.,EC,76.5,Telangana,735,455,430,0.338786347219528,-1,292,-1,-1,-1,388,-1,-2.457,-0.7866,-2.4491,-1.1218,0.4805,22,22,9
150000,mobile application developer,NOIDA,f,74.6,cbse,74.6,cbse,2,B.Tech/B.E.,CS,66.0,Uttar Pradesh,455,345,515,0.342314899911815,365,-1,-1,-1,-1,-1,-1,0.0464,0.6568,0.0914,1.82493,-0.2875,20,20,1
500000,senior software engineer,Jaipur,m,86.17,rbse,78.6,cbse,1,B.Tech/B.E.,CS,73.34,Rajasthan,505,495,695,0.987207085890868,645,-1,-1,-1,-1,-1,-1,-1.4992,0.5008,0.2366,0.6498,0.6603,18,18,13
300000,network engineer,hyderabad,m,81.0,cbse,90.0,state,2,B.Tech/B.E.,EC,78.0,Telangana,675,605,765,0.985461394326131,495,500,-1,-1,-1,-1,-1,0.7027,-0.1206,0.6248,0.3995,-0.4776,21,21,2
345000,system engineer,Kolkata,m,72.12,state board,78.0,state,2,B.Tech/B.E.,EC,75.0,West Bengal,420,445,740,0.0531603052826837,415,196,-1,-1,-1,-1,-1,-1.8825,0.0459,-0.1437,0.0192,-0.2859,22,22,8
125000,software developer,Chennai,m,71.4,state board,81.75,state,2,B.Tech/B.E.,CS,70.0,Tamil Nadu,345,475,225,0.525922584252055,415,-1,-1,-1,-1,-1,-1,0.8192,1.2808,1.2525,-0.1727,0.8183,17,17,2
4000000,automation engineer,gurgaon,m,53.0,up bord,61.0,state,2,MCA,CS,65.0,Uttar Pradesh,405,455,475,0.525922584252055,415,-1,-1,-1,-1,-1,-1,-3.3539,-0.4353,-1.0697,-0.0552,-2.6572,17,17,1
100000,trainee software engineer,Pune,m,65.26,cbse,66.2,cbse,2,B.Tech/B.E.,CS,70.59,Madhya Pradesh,395,450,455,0.704090412131314,465,-1,-1,-1,-1,-1,-1,1.2828,0.8518,0.2729,0.7673,-0.6035,19,19,1
100000,software engineer,Bangalore ,m,58.6,cbse,61.0,state,2,B.Tech/B.E.,CS,60.0,Karnataka,490,485,355,0.23780283983757,335,-1,315,-1,-1,-1,-1,0.99,0.3789,-1.527,-0.7415,0.8637,21,21,0
205000,software test engineer,Hyderabad,m,84.0,cbse,87.7,cbse,2,B.Tech/B.E.,CS,61.0,Andhra Pradesh,605,385,395,0.377551419424541,375,-1,-1,-1,-1,-1,-1,-0.159,-0.2871,-0.2974,-0.8682,-0.4776,20,20,11
440000,software developer,Chennai,m,78.2,cbse,67.0,state,2,B.Tech/B.E.,CS,64.27,Karnataka,515,555,505,0.635978756456794,445,-1,-1,-1,-1,-1,-1,-1.6924,0.3448,0.3817,0.00352999999999999,-0.9194,20,20,10
375000,programmer analyst,Chennai,f,83.0,cbse,69.9,cbse,2,MCA,CS,76.0,Tamil Nadu,325,415,255,0.450876584483451,395,-1,-1,-1,-1,-1,-1,-0.1855,-0.5913,0.5269,0.62043,-0.6035,19,19,1
120000,software engineer,chennai,m,79.8,cbse,74.5,cbse,2,B.Tech/B.E.,CS,74.3,Tamil Nadu,255,365,315,0.0422231310972419,225,-1,-1,-1,-1,-1,-1,-0.2628,-1.2153,-0.344,1.1199,-1.5513,18,18,2
305000,software engineer,Bangalore,f,83.33,state board,75.6,state,2,B.Tech/B.E.,CS,76.0,Karnataka,570,670,665,0.622642915849938,485,-1,407,-1,-1,-1,-1,1.4208,0.7119,0.3174,-1.7556,-0.6692,21,21,9
170000,android developer,Noida,m,52.0,cbse,55.6,state,2,B.Tech/B.E.,CS,62.0,Punjab,485,495,445,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-1.3447,-2.7754,-1.7954,-0.349,-3.4471,19,19,1
350000,software developer,Bhopal,m,74.6,state board,81.6,state,2,B.Tech/B.E.,CS,67.8,Madhya Pradesh,440,425,415,0.356536487724475,465,-1,346,-1,-1,-1,-1,-0.159,0.2124,-1.0659,-0.4879,0.2889,20,20,12
220000,software developer,Hyderabad,m,86.0,state board,94.4,state,2,B.Tech/B.E.,EC,73.75,Telangana,500,410,455,0.376059586651545,345,300,-1,-1,-1,-1,-1,-0.4463,-0.9531,-1.0659,-0.7415,-0.2859,22,22,9
240000,software engineer,-1,m,72.5,state board,85.9,state,2,B.Tech/B.E.,EC,72.24,Andhra Pradesh,395,420,535,0.622642915849938,535,-1,376,-1,-1,-1,-1,0.7027,1.0449,0.1637,-0.6147,0.2889,20,20,9
335000,engineer,Gurgaon,m,89.0,icse,65.2,cbse,2,B.Tech/B.E.,CS,88.0,Uttar Pradesh,570,580,440,0.356536487724475,495,-1,346,-1,-1,-1,-1,0.5591,0.7119,-0.2974,-0.4879,1.4386,22,22,0
155000,php developer,Chennai,m,85.0,state board,84.8,state,2,B.Tech/B.E.,CS,75.9,Tamil Nadu,520,460,415,0.377551419424541,375,-1,-1,-1,-1,-1,-1,1.4208,0.3789,0.7785,0.9066,0.6721,22,22,2
300000,java software engineer,Hyderabad,m,87.5,state board,89.9,state,2,B.Tech/B.E.,CS,73.21,Andhra Pradesh,500,415,485,0.704090412131314,465,-1,-1,-1,-1,-1,-1,0.1282,0.8784,0.6248,-0.3612,-0.6692,22,22,2
365000,system engineer,Gurgaon,m,92.6,cbse,83.8,cbse,1,B.Tech/B.E.,CS,84.6,West Bengal,650,545,665,0.978799292641428,585,-1,561,-1,-1,-1,-1,1.1336,1.0449,1.3933,-0.4879,0.2889,20,20,2
